-0.157648, 1.019321, -0.045259, 
-0.160455, 1.018823, -0.014995, 
-0.154356, 1.019587, 0.017791, 
-0.139763, 1.019575, 0.044849, 
-0.114069, 1.018856, 0.065788, 
-0.085657, 1.017570, 0.092347, 
-0.053842, 1.017004, 0.109927, 
-0.023691, 1.016489, 0.115634, 
-0.000058, 0.983069, 0.113995, 
-0.022297, 0.982977, 0.113612, 
-0.052352, 0.983330, 0.107709, 
-0.082054, 0.984093, 0.085371, 
-0.112379, 0.985156, 0.069512, 
-0.141148, 0.987149, 0.049865, 
-0.159206, 0.988606, 0.023888, 
-0.166332, 0.988133, -0.009933, 
-0.164648, 0.987122, -0.042055, 
-0.153887, 0.986677, -0.073974, 
-0.132301, 0.987905, -0.107931, 
-0.105823, 0.988221, -0.125177, 
-0.079151, 0.987717, -0.131673, 
-0.049752, 0.986352, -0.128907, 
-0.021255, 0.985277, -0.120064, 
-0.010964, 0.997794, -0.114929, 
0.000050, 0.995885, -0.114702, 
0.000011, 0.977937, -0.115465, 
-0.017459, 0.954792, -0.127760, 
-0.047275, 0.956067, -0.139862, 
-0.080934, 0.956211, -0.142947, 
-0.112722, 0.955861, -0.135060, 
-0.138190, 0.955870, -0.109719, 
-0.157970, 0.957521, -0.073498, 
-0.169248, 0.958802, -0.039682, 
-0.172088, 0.961189, -0.004675, 
-0.164280, 0.961582, 0.031538, 
-0.143451, 0.959641, 0.055337, 
-0.113517, 0.958235, 0.072807, 
-0.080369, 0.956762, 0.085258, 
-0.049607, 0.954956, 0.103607, 
-0.020779, 0.954935, 0.109808, 
0.000009, 0.954766, 0.110954, 
-0.019902, 0.929507, 0.106671, 
-0.048785, 0.928586, 0.099764, 
-0.081021, 0.929186, 0.088537, 
-0.116329, 0.931733, 0.079470, 
-0.147537, 0.933580, 0.063606, 
-0.169922, 0.934370, 0.039156, 
-0.178025, 0.933240, 0.000186, 
-0.172605, 0.931297, -0.037428, 
-0.161451, 0.929797, -0.072543, 
-0.141267, 0.926273, -0.111163, 
-0.114761, 0.922283, -0.141470, 
-0.079948, 0.920929, -0.149819, 
-0.043748, 0.920044, -0.144843, 
-0.014928, 0.918130, -0.132216, 
-0.000201, 0.918400, -0.121256, 
-0.015131, 0.873795, -0.130964, 
-0.039694, 0.874507, -0.142965, 
-0.075899, 0.876086, -0.148328, 
-0.113805, 0.881748, -0.142362, 
-0.143722, 0.892804, -0.112959, 
-0.164480, 0.900940, -0.073322, 
-0.176922, 0.903962, -0.035407, 
-0.183564, 0.905151, 0.002833, 
-0.174434, 0.906271, 0.044135, 
-0.151227, 0.905614, 0.070526, 
-0.119621, 0.903232, 0.086073, 
-0.080432, 0.901050, 0.089709, 
-0.047470, 0.900384, 0.096617, 
-0.019001, 0.901642, 0.105019, 
-0.020143, 0.862852, 0.106632, 
-0.045512, 0.868119, 0.088521, 
-0.079589, 0.869183, 0.088418, 
-0.122076, 0.870547, 0.091647, 
-0.155161, 0.870726, 0.076627, 
-0.178777, 0.871188, 0.047882, 
-0.188234, 0.870175, 0.006133, 
-0.181482, 0.869063, -0.034806, 
-0.167758, 0.864785, -0.076372, 
-0.144862, 0.855350, -0.113968, 
-0.109123, 0.839614, -0.133152, 
-0.070068, 0.830732, -0.131905, 
-0.034834, 0.830505, -0.123638, 
-0.011122, 0.834476, -0.110328, 
-0.000142, 0.822560, -0.077306, 
-0.009216, 0.816050, -0.089671, 
-0.028757, 0.810702, -0.103004, 
-0.052953, 0.797539, -0.098698, 
-0.008048, 0.802091, -0.067029, 
-0.098108, 0.803188, -0.109981, 
-0.140046, 0.815213, -0.106343, 
-0.170833, 0.826616, -0.078443, 
-0.185236, 0.832078, -0.036163, 
-0.191489, 0.835325, 0.006831, 
-0.182013, 0.836169, 0.050241, 
-0.158522, 0.835429, 0.082341, 
-0.125146, 0.835206, 0.096840, 
-0.079729, 0.835912, 0.087465, 
-0.045000, 0.835806, 0.079696, 
-0.024537, 0.819849, 0.101220, 
-0.000019, 0.818218, 0.104874, 
-0.000011, 0.812196, 0.065753, 
-0.015367, 0.814150, 0.061857, 
-0.035168, 0.794387, 0.066323, 
-0.080743, 0.795192, 0.088664, 
-0.128303, 0.794575, 0.097822, 
-0.161752, 0.796075, 0.081683, 
-0.184098, 0.795541, 0.047037, 
-0.193358, 0.794446, 0.006484, 
-0.187443, 0.790432, -0.037820, 
-0.169898, 0.785693, -0.078486, 
-0.137641, 0.778737, -0.104111, 
-0.095120, 0.772307, -0.110504, 
-0.052436, 0.768108, -0.095442, 
-0.016264, 0.766840, -0.068302, 
-0.011455, 0.772671, 0.026669, 
-0.006295, 0.795652, 0.022485, 
0.000018, 0.803627, 0.019895, 
-0.006144, 0.765047, -0.024089, 
-0.003161, 0.788409, -0.024138, 
-0.028450, 1.259382, 0.097576, 
-0.067391, 1.263530, 0.090477, 
-0.113155, 1.270509, 0.078079, 
-0.151216, 1.287694, 0.051979, 
-0.168212, 1.300273, 0.020373, 
-0.174095, 1.279743, -0.014682, 
-0.171355, 1.269947, -0.049913, 
-0.167744, 1.265053, -0.085171, 
-0.156331, 1.272826, -0.126219, 
-0.134048, 1.275578, -0.147952, 
-0.106928, 1.279874, -0.159083, 
-0.080377, 1.281030, -0.157973, 
-0.057129, 1.280679, -0.154483, 
-0.035753, 1.278835, -0.152191, 
-0.015766, 1.278089, -0.144310, 
-0.000009, 1.278225, -0.138798, 
-0.148146, 1.302751, -0.144666, 
-0.133464, 1.308624, -0.153604, 
-0.107628, 1.317101, -0.160827, 
-0.081237, 1.318415, -0.160990, 
-0.057578, 1.318309, -0.157978, 
-0.035819, 1.316868, -0.154793, 
-0.017238, 1.315569, -0.148917, 
0.000061, 1.344221, -0.138750, 
-0.018328, 1.344878, -0.146902, 
-0.036252, 1.345451, -0.155715, 
-0.058516, 1.346897, -0.160898, 
-0.082320, 1.348546, -0.163270, 
-0.107514, 1.348799, -0.164123, 
-0.134775, 1.343360, -0.160292, 
-0.154436, 1.328364, -0.150016, 
-0.175631, 1.327659, 0.043607, 
-0.151056, 1.314384, 0.069240, 
-0.115089, 1.300152, 0.095145, 
-0.068643, 1.292359, 0.102012, 
-0.028892, 1.288489, 0.096806, 
0.000025, 1.285997, 0.093946, 
-0.026419, 1.319323, 0.104294, 
-0.062198, 1.324398, 0.106731, 
-0.101917, 1.333902, 0.097817, 
-0.139307, 1.344268, 0.079277, 
-0.168879, 1.355677, 0.057074, 
-0.161533, 1.356212, -0.145542, 
-0.137718, 1.381751, -0.153526, 
-0.105566, 1.380126, -0.160885, 
-0.082496, 1.377795, -0.161415, 
-0.059185, 1.374399, -0.158768, 
-0.037007, 1.371711, -0.154446, 
-0.018947, 1.370297, -0.145872, 
-0.000215, 1.389123, -0.136991, 
-0.020340, 1.391546, -0.144453, 
-0.038577, 1.394020, -0.151198, 
-0.060469, 1.398076, -0.153868, 
-0.082759, 1.402922, -0.155159, 
-0.105153, 1.406313, -0.152581, 
-0.135534, 1.412785, -0.142776, 
-0.153347, 1.421107, -0.135653, 
-0.164241, 1.399137, -0.139572, 
-0.178380, 1.373201, -0.137504, 
-0.196265, 1.385874, -0.130771, 
-0.159854, 1.444397, -0.123428, 
-0.184707, 1.411510, -0.129321, 
-0.129564, 1.437775, -0.133651, 
-0.102850, 1.430632, -0.141640, 
-0.082064, 1.426381, -0.145423, 
-0.060505, 1.422373, -0.147567, 
-0.039191, 1.419371, -0.146036, 
-0.020857, 1.416063, -0.139542, 
-0.000602, 1.413669, -0.134763, 
-0.000733, 1.436266, -0.129738, 
-0.021680, 1.437871, -0.132948, 
-0.040373, 1.440915, -0.137273, 
-0.059734, 1.443748, -0.138369, 
-0.079961, 1.447207, -0.136937, 
-0.099285, 1.450950, -0.133643, 
-0.120649, 1.454969, -0.126639, 
-0.143024, 1.460049, -0.115825, 
-0.159018, 1.469149, -0.100797, 
-0.174639, 1.458457, -0.106804, 
-0.188409, 1.445413, -0.109818, 
-0.180509, 1.439781, -0.118406, 
-0.205999, 1.414429, -0.116057, 
-0.188402, 1.427899, -0.120836, 
-0.197905, 1.431172, -0.112385, 
-0.165735, 1.476837, -0.082988, 
-0.184133, 1.467267, -0.089276, 
-0.198533, 1.454301, -0.093103, 
-0.209795, 1.440049, -0.095123, 
-0.220674, 1.421324, -0.098652, 
-0.235152, 1.427044, -0.076190, 
-0.222458, 1.449195, -0.071193, 
-0.207378, 1.465052, -0.068157, 
-0.189644, 1.476287, -0.065383, 
-0.169926, 1.484911, -0.060191, 
-0.167855, 1.489777, -0.030273, 
-0.187974, 1.482257, -0.033445, 
-0.208466, 1.471766, -0.035256, 
-0.243529, 1.428934, -0.045963, 
-0.227545, 1.454335, -0.039496, 
-0.253876, 1.404111, -0.050335, 
-0.244634, 1.403089, -0.079956, 
-0.230057, 1.398571, -0.102488, 
-0.260709, 1.377913, -0.055619, 
-0.251312, 1.376619, -0.083983, 
-0.237209, 1.372507, -0.104270, 
-0.222590, 1.366109, -0.118586, 
-0.206784, 1.356063, -0.130401, 
-0.189802, 1.343730, -0.133026, 
-0.174345, 1.328234, -0.124554, 
-0.167635, 1.305559, -0.125709, 
-0.179233, 1.300615, -0.125382, 
-0.197314, 1.315238, -0.136152, 
-0.217406, 1.330773, -0.132373, 
-0.233350, 1.342080, -0.120541, 
-0.245957, 1.349642, -0.105134, 
-0.256795, 1.353576, -0.085222, 
-0.264499, 1.355060, -0.059485, 
-0.180641, 1.299214, -0.052938, 
-0.176624, 1.297395, -0.091487, 
-0.181061, 1.307058, -0.014269, 
-0.175894, 1.324522, 0.005138, 
-0.190615, 1.341824, 0.022761, 
-0.215644, 1.354950, 0.017321, 
-0.223426, 1.328195, 0.005938, 
-0.199223, 1.315994, 0.010454, 
-0.244415, 1.340156, -0.008593, 
-0.238649, 1.366147, 0.000467, 
-0.260959, 1.351342, -0.030764, 
-0.256316, 1.374393, -0.024042, 
-0.153781, 1.483631, -0.006982, 
-0.172388, 1.475235, -0.006832, 
-0.196152, 1.463189, -0.007322, 
-0.219035, 1.445109, -0.008643, 
-0.236272, 1.422548, -0.013238, 
-0.248410, 1.399010, -0.018477, 
-0.230818, 1.389624, 0.007610, 
-0.218278, 1.412223, 0.013062, 
-0.200904, 1.432829, 0.016928, 
-0.178547, 1.452444, 0.016672, 
-0.153069, 1.467555, 0.016169, 
-0.132576, 1.475630, 0.012343, 
-0.208912, 1.376746, 0.024529, 
-0.187775, 1.365334, 0.037015, 
-0.172553, 1.388442, 0.045292, 
-0.195806, 1.400098, 0.029552, 
-0.176997, 1.422046, 0.033249, 
-0.151447, 1.413461, 0.049449, 
-0.127482, 1.436563, 0.048799, 
-0.152426, 1.443913, 0.033643, 
-0.126169, 1.457656, 0.030634, 
-0.111218, 1.470369, 0.030241, 
-0.093829, 1.466804, 0.044565, 
-0.108224, 1.453208, 0.047955, 
-0.087512, 1.450146, 0.060771, 
-0.074246, 1.462726, 0.056037, 
-0.052285, 1.458398, 0.064583, 
-0.062950, 1.446543, 0.071098, 
-0.078069, 1.429935, 0.075054, 
-0.104315, 1.434448, 0.062824, 
-0.127153, 1.409407, 0.065025, 
-0.098135, 1.404152, 0.078400, 
-0.149140, 1.382403, 0.063911, 
-0.120822, 1.374916, 0.080863, 
-0.085088, 1.368303, 0.093758, 
-0.066578, 1.400437, 0.086912, 
-0.040554, 1.396696, 0.090312, 
-0.051243, 1.360990, 0.100179, 
-0.017681, 1.394360, 0.089644, 
-0.014262, 1.419620, 0.080323, 
-0.000016, 1.434214, 0.071092, 
-0.011866, 1.435956, 0.072931, 
-0.023547, 1.440489, 0.075814, 
-0.031210, 1.423550, 0.083087, 
-0.053046, 1.426663, 0.081552, 
-0.041573, 1.443829, 0.075684, 
-0.032718, 1.455366, 0.068233, 
-0.014659, 1.451235, 0.067030, 
-0.008421, 1.443700, 0.067609, 
-0.000021, 1.449263, 0.059819, 
-0.021041, 1.355959, 0.099635, 
-0.012919, 1.462022, 0.056806, 
-0.026578, 1.463166, 0.053887, 
-0.040935, 1.465436, 0.049855, 
-0.058550, 1.470748, 0.044448, 
-0.075854, 1.473035, 0.030060, 
-0.097157, 1.474998, 0.018972, 
-0.117249, 1.481061, 0.005602, 
-0.135455, 1.488159, -0.008075, 
-0.147196, 1.495149, -0.026974, 
-0.151768, 1.495226, -0.055767, 
-0.147904, 1.485572, -0.077828, 
-0.142030, 1.476869, -0.095160, 
-0.128008, 1.470123, -0.111375, 
-0.109409, 1.469017, -0.120817, 
-0.093569, 1.467097, -0.125669, 
-0.214853, 1.393503, -0.118372, 
-0.076740, 1.464851, -0.127391, 
-0.057958, 1.462926, -0.127759, 
-0.040405, 1.461406, -0.127373, 
-0.021308, 1.459885, -0.123691, 
-0.000486, 1.460069, -0.122543, 
-0.020074, 1.485370, -0.110759, 
-0.039910, 1.487502, -0.114919, 
-0.057455, 1.487706, -0.114988, 
-0.073739, 1.486576, -0.113715, 
-0.089285, 1.484001, -0.113092, 
-0.101326, 1.480108, -0.113728, 
-0.110739, 1.484793, -0.105693, 
-0.123593, 1.493214, -0.090489, 
-0.128508, 1.503707, -0.073945, 
-0.128887, 1.512650, -0.049502, 
-0.122065, 1.508834, -0.023134, 
-0.112896, 1.496941, -0.005231, 
-0.106228, 1.487532, 0.003108, 
-0.090211, 1.506344, -0.002673, 
-0.073820, 1.512267, 0.000633, 
-0.074319, 1.491470, 0.011482, 
-0.089906, 1.488355, 0.007636, 
-0.061986, 1.510181, 0.011667, 
-0.064452, 1.496215, 0.014743, 
-0.060216, 1.490427, 0.026168, 
-0.055579, 1.507887, 0.026740, 
-0.048351, 1.506254, 0.038826, 
-0.050666, 1.487249, 0.039082, 
-0.037233, 1.484242, 0.046946, 
-0.035826, 1.503875, 0.048074, 
-0.024092, 1.501928, 0.052688, 
-0.024663, 1.482295, 0.052088, 
-0.011723, 1.500818, 0.056260, 
-0.000019, 1.479829, 0.052267, 
-0.011227, 1.480863, 0.053016, 
-0.000019, 1.516347, 0.068047, 
-0.013316, 1.519053, 0.062770, 
-0.024079, 1.522664, 0.053837, 
-0.034806, 1.525979, 0.048961, 
-0.048582, 1.529946, 0.039727, 
-0.057579, 1.532828, 0.026016, 
-0.063186, 1.535203, 0.008596, 
-0.071555, 1.539318, -0.014399, 
-0.094953, 1.523989, -0.020401, 
-0.075232, 1.544629, -0.039536, 
-0.100119, 1.529529, -0.043829, 
-0.074483, 1.538757, -0.061491, 
-0.072551, 1.528856, -0.076603, 
-0.097718, 1.514444, -0.084738, 
-0.101804, 1.523673, -0.068129, 
-0.088794, 1.500130, -0.099415, 
-0.070686, 1.509877, -0.094581, 
-0.055553, 1.509688, -0.094732, 
-0.038588, 1.508334, -0.095445, 
-0.020473, 1.507724, -0.094438, 
-0.000010, 1.507675, -0.094154, 
-0.019757, 1.526918, -0.076249, 
-0.037002, 1.528573, -0.078646, 
-0.054325, 1.530664, -0.077352, 
-0.012449, 1.547081, 0.071126, 
-0.012742, 1.533292, 0.065564, 
-0.023532, 1.538818, 0.059020, 
-0.022609, 1.552214, 0.068910, 
-0.031321, 1.559393, 0.066574, 
-0.034036, 1.545657, 0.053652, 
-0.049181, 1.549241, 0.040265, 
-0.052981, 1.568093, 0.038863, 
-0.042421, 1.562049, 0.052327, 
-0.045481, 1.572413, 0.066166, 
-0.054873, 1.580291, 0.048180, 
-0.062375, 1.585029, 0.020658, 
-0.060288, 1.559600, 0.023675, 
-0.065115, 1.560891, 0.005736, 
-0.065992, 1.560403, -0.014230, 
-0.063910, 1.581242, -0.018194, 
-0.066232, 1.583592, 0.000987, 
-0.055697, 1.579423, -0.036305, 
-0.062039, 1.559321, -0.036272, 
-0.051924, 1.553790, -0.058878, 
-0.043006, 1.577585, -0.051252, 
-0.025850, 1.576006, -0.059233, 
-0.030273, 1.552516, -0.066641, 
-0.014566, 1.551381, -0.064728, 
-0.012640, 1.575507, -0.059808, 
-0.000035, 1.575442, -0.059551, 
-0.000011, 1.550840, -0.062147, 
0.000014, 1.598690, -0.059947, 
-0.012474, 1.598497, -0.059027, 
-0.024009, 1.598967, -0.056819, 
-0.038590, 1.600259, -0.050365, 
-0.052281, 1.601788, -0.039614, 
-0.062946, 1.603607, -0.022879, 
-0.068442, 1.605988, -0.003406, 
-0.066580, 1.609481, 0.016538, 
-0.069731, 1.621031, 0.011474, 
-0.070984, 1.625420, -0.002339, 
-0.062699, 1.623150, -0.026882, 
-0.052512, 1.621211, -0.043031, 
-0.038918, 1.619966, -0.053138, 
-0.023779, 1.619526, -0.059949, 
-0.011635, 1.619506, -0.062567, 
-0.012747, 1.643972, -0.072535, 
-0.025889, 1.642655, -0.067198, 
-0.041291, 1.641465, -0.058342, 
-0.054439, 1.640155, -0.047295, 
-0.064020, 1.639600, -0.032881, 
-0.072195, 1.638541, -0.014416, 
-0.074521, 1.650221, -0.021076, 
-0.067951, 1.653666, -0.038323, 
-0.070371, 1.667415, -0.041247, 
-0.077244, 1.663520, -0.023948, 
-0.058358, 1.657545, -0.053092, 
-0.060498, 1.674382, -0.055784, 
-0.049782, 1.681318, -0.069682, 
-0.045824, 1.662176, -0.065687, 
-0.034114, 1.686783, -0.080941, 
-0.029996, 1.665446, -0.076859, 
-0.014703, 1.667557, -0.082928, 
-0.016709, 1.690091, -0.087014, 
-0.000020, 1.722088, -0.086178, 
-0.022838, 1.749759, -0.071673, 
-0.019527, 1.719446, -0.084704, 
-0.037861, 1.712290, -0.079558, 
-0.042634, 1.739776, -0.069362, 
-0.057293, 1.726117, -0.063653, 
-0.053093, 1.702104, -0.070019, 
-0.064031, 1.690640, -0.056522, 
-0.067473, 1.709953, -0.052673, 
-0.073383, 1.694964, -0.038232, 
-0.071630, 1.680708, -0.041135, 
-0.077816, 1.675748, -0.024976, 
-0.077639, 1.686522, -0.024180, 
-0.078034, 1.697415, -0.022519, 
-0.080399, 1.700401, -0.012919, 
-0.079958, 1.716996, -0.017517, 
-0.076226, 1.708505, -0.030260, 
-0.077672, 1.735134, -0.021163, 
-0.072291, 1.726239, -0.039577, 
-0.065944, 1.744149, -0.045306, 
-0.072998, 1.752661, -0.022467, 
-0.061875, 1.769168, -0.022836, 
-0.052811, 1.760358, -0.048607, 
-0.046400, 1.780075, -0.023899, 
-0.027369, 1.787794, -0.025413, 
-0.014663, 1.763057, -0.063901, 
-0.036380, 1.769749, -0.050226, 
-0.000325, 1.790619, -0.029722, 
-0.000331, 1.777091, -0.051100, 
-0.020414, 1.774843, -0.050671, 
-0.081556, 1.703268, -0.001776, 
-0.081198, 1.702484, 0.009613, 
-0.081985, 1.719562, 0.012223, 
-0.082145, 1.720611, -0.002072, 
-0.079737, 1.737922, -0.001005, 
-0.079634, 1.735978, 0.014970, 
-0.074763, 1.752776, 0.018389, 
-0.074515, 1.755041, 0.000397, 
-0.064937, 1.769404, 0.022080, 
-0.064740, 1.771042, 0.001834, 
-0.050336, 1.784039, 0.002969, 
-0.051607, 1.782752, 0.025781, 
-0.036546, 1.791872, 0.028776, 
-0.034153, 1.792309, 0.002996, 
-0.019249, 1.797472, 0.003777, 
-0.016499, 1.794643, -0.013757, 
-0.000293, 1.796210, -0.014711, 
-0.000341, 1.800000, 0.004151, 
-0.000343, 1.799875, 0.029551, 
-0.021210, 1.797032, 0.032588, 
-0.080187, 1.698371, 0.021687, 
-0.078054, 1.691349, 0.034072, 
-0.079220, 1.710263, 0.039543, 
-0.081275, 1.715896, 0.025376, 
-0.073928, 1.749201, 0.034629, 
-0.079138, 1.732889, 0.029322, 
-0.076805, 1.727609, 0.044935, 
-0.071568, 1.742008, 0.051872, 
-0.063032, 1.753786, 0.061941, 
-0.064382, 1.763834, 0.042708, 
-0.052554, 1.775126, 0.051501, 
-0.051885, 1.762650, 0.072764, 
-0.038985, 1.768339, 0.080935, 
-0.038147, 1.782906, 0.058026, 
-0.025402, 1.786722, 0.063122, 
-0.026267, 1.771925, 0.086795, 
-0.015099, 1.773328, 0.091122, 
-0.000028, 1.789421, 0.069274, 
-0.014133, 1.788479, 0.067373, 
-0.012738, 1.795222, 0.049049, 
-0.000198, 1.796372, 0.049248, 
-0.074878, 1.685554, 0.050773, 
-0.070639, 1.680905, 0.067214, 
-0.068814, 1.696199, 0.069276, 
-0.075269, 1.703032, 0.054855, 
-0.067026, 1.710037, 0.074407, 
-0.073223, 1.719382, 0.060929, 
-0.062113, 1.718912, 0.082035, 
-0.056594, 1.725816, 0.091043, 
-0.058849, 1.739628, 0.079157, 
-0.067138, 1.731042, 0.069392, 
-0.049538, 1.730519, 0.099320, 
-0.040107, 1.733617, 0.105662, 
-0.049873, 1.746344, 0.088728, 
-0.039262, 1.750836, 0.096796, 
-0.027073, 1.753716, 0.102246, 
-0.028123, 1.735912, 0.110742, 
-0.016568, 1.736959, 0.113461, 
-0.016724, 1.755086, 0.105510, 
-0.008333, 1.754792, 0.107349, 
-0.007996, 1.737394, 0.114800, 
-0.000017, 1.737590, 0.115264, 
-0.008669, 1.765848, 0.100159, 
-0.000015, 1.766495, 0.100324, 
-0.066504, 1.611080, 0.029910, 
-0.060872, 1.593915, 0.033104, 
-0.065049, 1.596907, 0.040889, 
-0.063672, 1.590160, 0.052300, 
-0.068144, 1.607393, 0.054034, 
-0.068853, 1.610694, 0.041585, 
-0.071039, 1.629075, 0.043151, 
-0.070501, 1.623262, 0.033074, 
-0.058092, 1.587637, 0.068092, 
-0.064938, 1.604613, 0.067778, 
-0.067121, 1.622674, 0.069501, 
-0.069352, 1.626278, 0.056675, 
-0.071827, 1.645518, 0.061471, 
-0.074443, 1.648423, 0.047024, 
-0.076178, 1.667741, 0.047592, 
-0.072982, 1.665402, 0.067636, 
-0.069345, 1.657318, 0.080910, 
-0.068663, 1.641295, 0.074035, 
-0.064020, 1.635327, 0.086142, 
-0.064750, 1.650621, 0.092065, 
-0.056928, 1.644676, 0.104067, 
-0.056190, 1.630002, 0.096792, 
-0.053823, 1.615780, 0.091004, 
-0.061687, 1.618601, 0.081686, 
-0.058215, 1.602648, 0.079691, 
-0.051676, 1.601709, 0.087921, 
-0.045985, 1.587301, 0.087066, 
-0.050651, 1.586792, 0.079458, 
-0.039899, 1.571714, 0.079590, 
-0.037068, 1.572750, 0.088607, 
-0.029505, 1.564264, 0.079249, 
-0.021498, 1.558375, 0.081096, 
-0.019696, 1.559424, 0.095733, 
-0.028551, 1.564536, 0.092280, 
-0.010214, 1.556682, 0.097741, 
0.000021, 1.555576, 0.098596, 
-0.011382, 1.554393, 0.082519, 
0.000005, 1.552625, 0.083676, 
-0.000016, 1.556371, 0.116224, 
-0.009859, 1.557139, 0.115325, 
-0.018182, 1.560106, 0.112129, 
-0.026756, 1.564784, 0.105713, 
-0.035845, 1.573956, 0.098460, 
-0.043012, 1.588702, 0.095432, 
-0.046585, 1.601737, 0.096197, 
-0.048294, 1.613424, 0.098652, 
-0.049569, 1.626568, 0.103419, 
-0.047974, 1.640302, 0.110672, 
